groups,times
M26,2:14:53
M27,2:15:36
M31,2:16:22
M24,2:16:35
M30,2:17:05
M28,2:17:11
M28,2:17:34
M27,2:17:42
M20,2:18:16
M25,2:18:27
M38,2:18:29
M29,2:19:12
M35,2:19:18
M26,2:20:09
M25,2:20:29
M26,2:20:38
M41,2:21:04
M33,2:21:09
M37,2:21:16
M27,2:21:39
M25,2:21:52
M32,2:22:01
M27,2:22:14
M29,2:22:57
M28,2:22:59
M25,2:23:29
M33,2:23:46
M37,2:23:58
M20,2:24:01
M30,2:24:29
M28,2:24:30
M29,2:24:53
M26,2:25:00
M35,2:25:17
M27,2:25:28
M30,2:25:43
M33,2:26:08
M27,2:26:28
M36,2:26:33
M29,2:26:46
M27,2:26:53
M30,2:26:54
M23,2:27:05
M31,2:27:19
M29,2:27:23
M45,2:27:33
M40,2:27:44
M23,2:28:02
M39,2:28:09
M23,2:28:16
M25,2:28:35
M29,2:28:56
M29,2:29:09
M23,2:29:13
M31,2:29:19
M24,2:29:29
F31,2:29:30
M29,2:29:45
M24,2:29:49
M25,2:29:51
M26,2:30:09
M33,2:30:16
M33,2:30:40
M28,2:30:40
M27,2:31:03
M25,2:31:48
M33,2:32:06
M34,2:32:25
M37,2:32:35
M26,2:32:39
M33,2:32:43
M31,2:32:52
M31,2:33:29
M21,2:33:38
M29,2:33:52
M26,2:33:54
F29,2:33:58
M24,2:33:58
M36,2:34:18
M26,2:34:19
M29,2:34:29
M21,2:34:30
M40,2:34:39
M21,2:34:42
M27,2:34:43
M28,2:34:52
M27,2:35:00
M22,2:35:07
M27,2:35:20
M36,2:35:26
M30,2:35:29
M27,2:35:43
M44,2:35:48
M33,2:35:54
M32,2:35:58
M34,2:36:16
M23,2:36:28
M30,2:36:31
M38,2:36:33
M25,2:36:39
M34,2:36:42
M25,2:36:43
M34,2:36:44
M24,2:36:50
M26,2:36:50
M35,2:37:14
M23,2:37:15
F25,2:37:25
F23,2:37:34
F25,2:37:49
M29,2:37:54
F25,2:38:11
M33,2:38:15
M31,2:38:20
M26,2:38:21
M29,2:38:24
M23,2:38:24
M28,2:38:26
M31,2:38:52
M40,2:39:08
M32,2:39:19
M25,2:39:21
M26,2:39:25
M27,2:39:31
M31,2:39:31
M20,2:39:36
M34,2:39:37
M28,2:39:39
M28,2:39:40
M44,2:39:44
M38,2:39:46
M42,2:39:59
M37,2:40:10
M38,2:40:15
M35,2:40:20
M24,2:40:20
M29,2:40:21
M21,2:40:32
M45,2:40:44
M28,2:40:46
F34,2:40:48
M34,2:40:48
M26,2:40:53
M35,2:41:01
M44,2:41:11
F34,2:41:16
F34,2:41:18
M30,2:41:20
M44,2:41:38
M33,2:41:40
M33,2:41:54
M24,2:42:03
M31,2:42:06
M46,2:42:08
M26,2:42:11
F27,2:42:12
F39,2:42:24
M30,2:42:27
M33,2:42:34
M33,2:42:38
M34,2:42:43
M24,2:42:44
M34,2:42:47
M31,2:42:58
M23,2:42:58
M29,2:43:00
M26,2:43:03
M31,2:43:05
M43,2:43:08
M31,2:43:12
M28,2:43:15
F29,2:43:27
M32,2:43:36
M47,2:43:37
M30,2:43:39
M40,2:43:47
M24,2:43:58
M26,2:44:03
M31,2:44:14
M35,2:44:18
M24,2:44:18
M22,2:44:18
M36,2:44:19
M33,2:44:20
M28,2:44:27
M33,2:44:30
M31,2:44:32
M34,2:44:35
M36,2:44:39
M39,2:44:41
M32,2:44:48
M33,2:44:50
M22,2:44:51
M30,2:44:54
F29,2:45:00
M34,2:45:04
M34,2:45:07
M36,2:45:10
M47,2:45:11
F42,2:45:18
M27,2:45:21
M27,2:45:23
M25,2:45:24
M44,2:45:25
M36,2:45:26
F25,2:45:27
M23,2:45:31
M28,2:45:34
M31,2:45:37
M25,2:45:44
M29,2:45:46
M29,2:45:56
M33,2:45:58
M25,2:45:59
M30,2:46:00
M28,2:46:01
M23,2:46:01
M33,2:46:02
M26,2:46:04
M25,2:46:05
M32,2:46:12
M24,2:46:14
M34,2:46:17
F47,2:46:17
F27,2:46:25
M39,2:46:26
M35,2:46:33
M38,2:46:37
M31,2:46:39
M42,2:46:41
M32,2:46:44
M20,2:46:44
M40,2:46:45
M34,2:46:46
M42,2:46:49
M43,2:46:57
F24,2:46:59
M36,2:47:02
M29,2:47:04
M36,2:47:08
M34,2:47:12
F32,2:47:17
M28,2:47:21
M31,2:47:28
M28,2:47:33
M37,2:47:38
M32,2:47:48
M25,2:47:49
M27,2:47:49
M35,2:47:50
M38,2:47:50
M25,2:47:51
M39,2:47:52
M47,2:47:55
F25,2:47:56
M28,2:48:05
M28,2:48:08
M35,2:48:10
M40,2:48:10
M21,2:48:10
F33,2:48:11
M45,2:48:15
M39,2:48:19
M39,2:48:20
M39,2:48:23
M37,2:48:27
M32,2:48:27
M39,2:48:28
M28,2:48:33
M32,2:48:35
M21,2:48:35
M44,2:48:38
M32,2:48:42
M34,2:48:54
M25,2:48:54
M27,2:48:55
M32,2:49:01
M30,2:49:04
M37,2:49:06
M28,2:49:08
M43,2:49:13
M32,2:49:17
M45,2:49:26
M38,2:49:27
M35,2:49:28
M31,2:49:41
M37,2:49:46
M24,2:49:50
M17,2:49:51
M41,2:50:00
M36,2:50:14
M29,2:50:24
M36,2:50:25
M33,2:50:34
M19,2:50:35
M38,2:50:37
M25,2:50:37
F28,2:50:44
M44,2:50:45
M30,2:50:47
M25,2:50:50
M39,2:50:51
M24,2:50:52
M49,2:50:52
M38,2:50:55
M37,2:50:57
M38,2:51:01
M45,2:51:05
M27,2:51:14
M33,2:51:15
M29,2:51:27
M40,2:51:29
M22,2:51:30
M27,2:51:30
M43,2:51:31
M28,2:51:33
M33,2:51:33
M43,2:51:41
M37,2:51:45
M30,2:51:55
M32,2:51:58
F29,2:51:59
M32,2:52:00
M36,2:52:03
M32,2:52:09
M43,2:52:15
M25,2:52:17
M35,2:52:20
M41,2:52:21
M24,2:52:24
M40,2:52:24
M32,2:52:26
M30,2:52:28
M28,2:52:29
M25,2:52:33
M40,2:52:38
M30,2:52:39
F18,2:52:39
M27,2:52:41
M25,2:52:45
M23,2:52:48
M33,2:52:51
M30,2:52:54
M30,2:52:54
M36,2:53:00
M31,2:53:01
M28,2:53:07
M32,2:53:08
M40,2:53:11
M29,2:53:14
M21,2:53:20
M39,2:53:21
M37,2:53:23
M34,2:53:24
M41,2:53:25
M34,2:53:30
M34,2:53:32
M37,2:53:38
M37,2:53:40
M28,2:53:45
M33,2:53:53
M41,2:53:55
M44,2:53:56
M36,2:53:57
M30,2:53:58
M23,2:54:01
M26,2:54:10
M31,2:54:16
M37,2:54:16
M28,2:54:28
M39,2:54:30
M39,2:54:36
M36,2:54:36
M38,2:54:37
M24,2:54:38
M38,2:54:40
M32,2:54:41
M31,2:54:43
M35,2:54:44
M38,2:54:45
M33,2:54:46
M28,2:54:47
F40,2:54:47
M24,2:54:49
M44,2:54:49
M50,2:54:51
M22,2:54:51
M23,2:54:52
M30,2:54:59
M28,2:55:10
M25,2:55:13
M34,2:55:15
M32,2:55:19
M32,2:55:24
M40,2:55:25
M26,2:55:26
M41,2:55:27
M37,2:55:28
M33,2:55:29
M42,2:55:31
M27,2:55:32
M28,2:55:37
M34,2:55:38
M34,2:55:42
M33,2:55:42
M30,2:55:43
M32,2:55:47
M41,2:55:48
M32,2:55:49
M34,2:55:52
M32,2:55:54
M57,2:55:56
M37,2:55:57
M40,2:56:02
M45,2:56:03
F25,2:56:04
M33,2:56:09
M44,2:56:10
M42,2:56:14
M22,2:56:15
M30,2:56:17
F33,2:56:17
M30,2:56:17
M28,2:56:24
M32,2:56:28
M33,2:56:29
M43,2:56:30
F43,2:56:30
M27,2:56:34
M39,2:56:38
M39,2:56:39
M26,2:56:39
M40,2:56:40
M29,2:56:40
M49,2:56:42
M26,2:56:42
M25,2:56:43
M49,2:56:44
M23,2:56:45
M34,2:56:45
M30,2:56:47
M34,2:56:48
M26,2:56:50
M35,2:56:55
M37,2:56:58
M33,2:57:02
M27,2:57:04
M23,2:57:04
M30,2:57:04
M26,2:57:09
M36,2:57:09
M40,2:57:11
M41,2:57:12
M37,2:57:15
M20,2:57:17
M35,2:57:18
M44,2:57:23
M39,2:57:27
M43,2:57:29
M57,2:57:36
M26,2:57:36
M40,2:57:37
F38,2:57:38
M49,2:57:40
M29,2:57:43
M33,2:57:43
M50,2:57:44
M23,2:57:44
M42,2:57:44
M51,2:57:44
M27,2:57:44
M32,2:57:45
M32,2:57:45
M27,2:57:47
M34,2:57:47
M31,2:57:48
F33,2:57:50
M30,2:57:56
M45,2:57:57
M38,2:58:01
M31,2:58:02
M47,2:58:07
M55,2:58:09
M18,2:58:10
M25,2:58:11
M47,2:58:11
M31,2:58:13
M30,2:58:13
M51,2:58:15
F25,2:58:17
M19,2:58:18
M36,2:58:18
M31,2:58:31
M26,2:58:31
M44,2:58:32
M38,2:58:33
M29,2:58:34
M46,2:58:35
M36,2:58:37
M32,2:58:38
M29,2:58:40
M24,2:58:40
M37,2:58:41
M34,2:58:42
M30,2:58:43
M24,2:58:46
M32,2:58:48
M42,2:58:48
M30,2:58:50
M31,2:58:51
M35,2:58:52
M33,2:58:53
M23,2:58:54
M28,2:58:54
M33,2:58:55
M40,2:58:55
M36,2:58:56
M37,2:58:58
M37,2:59:02
M32,2:59:04
M26,2:59:05
M38,2:59:06
M25,2:59:08
M26,2:59:12
M39,2:59:13
M27,2:59:15
M37,2:59:15
M42,2:59:16
F27,2:59:17
M39,2:59:21
M29,2:59:22
M29,2:59:26
M34,2:59:28
M30,2:59:30
M36,2:59:30
M37,2:59:35
M23,2:59:36
M32,2:59:37
M30,2:59:37
M37,2:59:39
M24,2:59:43
M25,2:59:44
M23,2:59:44
M43,2:59:45
M45,2:59:50
M43,2:59:50
M26,2:59:51
M23,2:59:52
M51,2:59:53
M39,2:59:56
M41,3:00:07
M23,3:00:08
M26,3:00:12
M30,3:00:16
M26,3:00:17
M29,3:00:18
M33,3:00:20
M29,3:00:21
M31,3:00:24
M43,3:00:24
M39,3:00:25
M41,3:00:31
M32,3:00:31
M34,3:00:32
M28,3:00:35
M33,3:00:36
M33,3:00:37
M32,3:00:38
M25,3:00:39
M28,3:00:46
M34,3:00:47
M40,3:00:49
M37,3:00:53
M35,3:00:54
M51,3:00:55
M35,3:00:57
M41,3:00:57
M39,3:00:58
M46,3:00:58
M41,3:00:59
M46,3:01:00
M28,3:01:00
M40,3:01:01
M28,3:01:01
M33,3:01:02
M31,3:01:02
M42,3:01:04
M34,3:01:04
M44,3:01:19
M36,3:01:21
M41,3:01:23
M27,3:01:26
M45,3:01:27
M37,3:01:28
M25,3:01:30
M39,3:01:30
F25,3:01:30
M28,3:01:33
M36,3:01:34
M45,3:01:37
F33,3:01:38
M29,3:01:39
M31,3:01:40
M31,3:01:41
M26,3:01:41
M26,3:01:43
M32,3:01:44
M46,3:01:44
M31,3:01:47
M46,3:01:49
M28,3:01:51
M30,3:01:53
M23,3:01:56
M26,3:02:03
M30,3:02:04
M34,3:02:05
M45,3:02:05
M24,3:02:06
M26,3:02:07
M32,3:02:09
M45,3:02:11
M22,3:02:11
M37,3:02:14
M28,3:02:16
M38,3:02:16
M35,3:02:17
M28,3:02:17
M29,3:02:18
M48,3:02:20
M37,3:02:21
M33,3:02:24
M41,3:02:26
M30,3:02:28
F24,3:02:29
M42,3:02:30
M36,3:02:30
M36,3:02:32
M31,3:02:32
M31,3:02:33
M41,3:02:34
M33,3:02:35
M25,3:02:36
M35,3:02:36
M37,3:02:37
M34,3:02:37
M36,3:02:38
M29,3:02:39
M42,3:02:41
M34,3:02:42
M36,3:02:43
M36,3:02:43
M30,3:02:45
M33,3:02:46
M33,3:02:49
M35,3:02:49
M23,3:02:49
M32,3:02:52
M26,3:02:52
M32,3:02:53
M43,3:02:53
M25,3:02:59
M26,3:03:03
M39,3:03:04
M28,3:03:05
M43,3:03:05
M34,3:03:07
M34,3:03:15
M34,3:03:16
M28,3:03:19
M44,3:03:21
M30,3:03:21
M23,3:03:22
M34,3:03:25
M34,3:03:30
M43,3:03:31
M53,3:03:33
M30,3:03:39
M41,3:03:41
M27,3:03:44
M50,3:03:45
M44,3:03:48
M44,3:03:48
M41,3:03:50
M27,3:03:51
M16,3:03:52
M36,3:03:53
M49,3:03:54
M26,3:03:55
M29,3:03:57
F27,3:04:01
M27,3:04:01
M36,3:04:05
M36,3:04:05
M31,3:04:07
M35,3:04:10
M38,3:04:10
M49,3:04:13
F28,3:04:16
M32,3:04:17
M41,3:04:17
M39,3:04:19
M43,3:04:20
M39,3:04:22
M22,3:04:26
M32,3:04:29
M35,3:04:34
M38,3:04:34
M27,3:04:37
M17,3:04:38
M49,3:04:45
M42,3:04:46
M27,3:04:47
M26,3:04:48
M56,3:04:48
M30,3:04:49
M38,3:04:50
M32,3:04:52
M45,3:04:56
M39,3:04:58
M24,3:05:05
M26,3:05:07
M28,3:05:09
M38,3:05:11
M32,3:05:13
M26,3:05:15
M35,3:05:16
M44,3:05:17
M26,3:05:18
M25,3:05:19
M34,3:05:19
M33,3:05:21
M44,3:05:23
M33,3:05:25
M32,3:05:26
M24,3:05:27
F22,3:05:27
M32,3:05:27
M31,3:05:28
M33,3:05:28
M43,3:05:28
M39,3:05:29
M25,3:05:29
M33,3:05:30
M36,3:05:32
M25,3:05:35
M28,3:05:35
M27,3:05:40
M22,3:05:41
M35,3:05:42
M42,3:05:42
M22,3:05:43
M29,3:05:45
M34,3:05:46
M37,3:05:48
M26,3:05:49
M43,3:05:50
M26,3:05:51
M29,3:05:52
M36,3:05:53
M32,3:05:53
M31,3:05:54
M31,3:05:55
M43,3:05:57
F23,3:05:59
M37,3:05:59
M28,3:06:00
M35,3:06:01
M43,3:06:02
M41,3:06:03
M20,3:06:05
M33,3:06:11
M38,3:06:13
M26,3:06:16
M37,3:06:17
M27,3:06:19
M34,3:06:20
M27,3:06:20
M37,3:06:21
M37,3:06:22
M26,3:06:23
M40,3:06:23
M33,3:06:23
M29,3:06:24
M21,3:06:25
F36,3:06:26
M36,3:06:30
M25,3:06:31
M24,3:06:32
M41,3:06:33
M35,3:06:33
M39,3:06:34
M31,3:06:35
M24,3:06:36
M30,3:06:36
M41,3:06:38
M33,3:06:38
M25,3:06:40
M29,3:06:41
M24,3:06:42
M25,3:06:43
M26,3:06:44
M35,3:06:45
M42,3:06:46
F31,3:06:49
M38,3:06:52
M35,3:06:54
M49,3:06:54
M26,3:06:55
M32,3:06:56
M45,3:06:57
M36,3:07:00
M50,3:07:01
M41,3:07:02
M23,3:07:02
M32,3:07:06
M30,3:07:06
M33,3:07:07
M33,3:07:07
M35,3:07:10
M44,3:07:11
M40,3:07:11
M37,3:07:12
M29,3:07:14
M38,3:07:15
M31,3:07:17
M32,3:07:18
M35,3:07:20
M35,3:07:21
M35,3:07:22
M32,3:07:23
M24,3:07:24
M45,3:07:28
M36,3:07:29
M40,3:07:35
M27,3:07:38
F40,3:07:39
M49,3:07:39
M29,3:07:41
M40,3:07:42
M36,3:07:44
M25,3:07:45
M31,3:07:46
M37,3:07:50
M33,3:07:50
M26,3:07:51
M22,3:07:52
F34,3:07:52
M41,3:07:54
M34,3:07:55
M41,3:07:57
M27,3:08:00
M43,3:08:00
M24,3:08:03
M44,3:08:04
M24,3:08:07
M46,3:08:10
M38,3:08:12
M42,3:08:15
M35,3:08:16
M29,3:08:17
M28,3:08:18
M39,3:08:19
M43,3:08:20
M45,3:08:21
M44,3:08:21
M38,3:08:22
M45,3:08:22
M25,3:08:22
M47,3:08:25
M63,3:08:26
M32,3:08:29
M40,3:08:30
M43,3:08:33
F28,3:08:35
M26,3:08:35
M36,3:08:38
M32,3:08:39
M40,3:08:42
M33,3:08:42
M40,3:08:44
M25,3:08:45
M34,3:08:46
M33,3:08:49
M27,3:08:51
M37,3:08:54
M32,3:08:55
M52,3:08:58
M31,3:09:00
M31,3:09:03
M34,3:09:06
M32,3:09:08
M35,3:09:09
M52,3:09:10
M29,3:09:11
M30,3:09:11
M51,3:09:12
M35,3:09:16
M23,3:09:17
M42,3:09:19
M30,3:09:23
M35,3:09:28
M31,3:09:31
F25,3:09:31
M30,3:09:32
M36,3:09:32
M38,3:09:33
M41,3:09:34
M43,3:09:34
M41,3:09:35
M36,3:09:36
M21,3:09:37
M34,3:09:42
M39,3:09:44
F17,3:09:45
M34,3:09:46
M39,3:09:47
M36,3:09:48
M23,3:09:51
F23,3:09:51
M26,3:09:51
M42,3:09:53
M32,3:09:54
M35,3:09:55
M35,3:09:56
M25,3:09:59
M46,3:10:04
M30,3:10:05
M24,3:10:07
M41,3:10:07
M27,3:10:09
M38,3:10:10
M26,3:10:10
M42,3:10:13
M54,3:10:13
M38,3:10:16
M45,3:10:17
M33,3:10:19
M40,3:10:22
M36,3:10:23
M42,3:10:26
M43,3:10:28
M44,3:10:31
M26,3:10:32
M17,3:10:34
M35,3:10:34
M38,3:10:36
M41,3:10:36
M24,3:10:37
M51,3:10:38
M38,3:10:39
M47,3:10:40
M41,3:10:41
M33,3:10:41
M44,3:10:42
M26,3:10:43
M41,3:10:43
F32,3:10:44
M33,3:10:47
M26,3:10:48
M26,3:10:50
M44,3:10:51
M28,3:10:52
M48,3:10:53
M37,3:10:53
F24,3:10:56
M19,3:10:57
M34,3:10:58
M34,3:10:58
M20,3:11:00
M24,3:11:02
M25,3:11:03
F25,3:11:03
M36,3:11:04
M39,3:11:05
M23,3:11:05
M34,3:11:05
M35,3:11:09
M33,3:11:14
M39,3:11:16
M29,3:11:17
M33,3:11:18
M42,3:11:20
M41,3:11:21
M38,3:11:24
M32,3:11:27
M34,3:11:28
M34,3:11:28
F35,3:11:28
M39,3:11:29
M40,3:11:29
M31,3:11:30
M29,3:11:31
M25,3:11:32
M46,3:11:32
F29,3:11:33
M28,3:11:34
M47,3:11:35
M25,3:11:36
M25,3:11:37
M40,3:11:38
M36,3:11:39
M43,3:11:43
M24,3:11:46
M47,3:11:48
M25,3:11:50
M31,3:11:50
M34,3:11:51
M32,3:11:54
F16,3:11:55
M45,3:11:55
M25,3:11:59
M27,3:12:02
M26,3:12:03
M26,3:12:04
M37,3:12:04
M44,3:12:07
M19,3:12:09
M35,3:12:09
M35,3:12:12
M48,3:12:14
M43,3:12:16
M37,3:12:17
M27,3:12:19
M42,3:12:19
M24,3:12:20
M32,3:12:22
M46,3:12:22
M32,3:12:22
M39,3:12:23
M24,3:12:26
M34,3:12:27
M25,3:12:28
M24,3:12:28
M45,3:12:29
M41,3:12:30
M25,3:12:32
M26,3:12:34
F35,3:12:34
M25,3:12:35
M31,3:12:36
M36,3:12:36
M32,3:12:37
M43,3:12:38
F36,3:12:39
M53,3:12:39
M30,3:12:41
M40,3:12:43
M35,3:12:44
M26,3:12:45
M44,3:12:47
M25,3:12:50
M38,3:12:51
M22,3:12:54
M48,3:12:55
M32,3:12:56
M38,3:12:58
M45,3:12:59
M27,3:13:01
M25,3:13:03
M45,3:13:04
M31,3:13:04
M43,3:13:05
F22,3:13:07
M30,3:13:08
M40,3:13:10
M42,3:13:11
M32,3:13:12
M27,3:13:12
M37,3:13:14
M31,3:13:15
M44,3:13:18
M26,3:13:18
M34,3:13:20
M33,3:13:22
M26,3:13:26
M46,3:13:27
M38,3:13:28
M27,3:13:28
M27,3:13:29
M38,3:13:32
M36,3:13:34
M49,3:13:34
M28,3:13:35
M33,3:13:36
M56,3:13:37
M43,3:13:37
M16,3:13:38
M44,3:13:38
M27,3:13:39
M27,3:13:40
M45,3:13:43
F30,3:13:43
M33,3:13:44
M37,3:13:45
F30,3:13:47
M30,3:13:47
M24,3:13:48
M25,3:13:49
M36,3:13:50
M38,3:13:50
M46,3:13:50
M40,3:13:51
M41,3:13:51
M47,3:13:51
M25,3:13:52
M28,3:13:56
M36,3:13:58
M26,3:13:59
M38,3:13:59
M40,3:13:59
M43,3:14:00
M29,3:14:02
M39,3:14:05
M36,3:14:05
M21,3:14:06
M39,3:14:08
M17,3:14:09
M36,3:14:10
M30,3:14:12
M32,3:14:14
M39,3:14:17
M37,3:14:21
M28,3:14:22
M34,3:14:23
M50,3:14:24
M44,3:14:24
M43,3:14:25
M34,3:14:25
M42,3:14:25
M24,3:14:25
M38,3:14:26
M38,3:14:26
M54,3:14:32
M32,3:14:32
M29,3:14:33
F34,3:14:35
M22,3:14:35
M41,3:14:35
M27,3:14:37
M30,3:14:41
F22,3:14:41
M24,3:14:41
M34,3:14:42
M34,3:14:45
M51,3:14:46
M49,3:14:47
M47,3:14:48
M47,3:14:49
M36,3:14:50
M34,3:14:51
M36,3:14:51
M29,3:14:52
M34,3:14:54
M48,3:14:55
M45,3:14:56
M25,3:14:56
M27,3:14:57
M21,3:14:57
M28,3:14:58
M25,3:14:58
M26,3:14:59
M33,3:15:01
M31,3:15:01
M41,3:15:01
M37,3:15:02
M41,3:15:06
M32,3:15:06
M42,3:15:06
F36,3:15:07
M30,3:15:07
M26,3:15:07
M33,3:15:08
M36,3:15:08
M29,3:15:08
M33,3:15:09
M35,3:15:09
M42,3:15:09
M31,3:15:11
M37,3:15:11
M42,3:15:12
M40,3:15:12
F36,3:15:13
M32,3:15:13
F25,3:15:13
M22,3:15:15
M21,3:15:15
M23,3:15:19
F39,3:15:19
M31,3:15:20
M29,3:15:25
M30,3:15:26
M24,3:15:27
M44,3:15:33
M37,3:15:35
M44,3:15:36
M44,3:15:39
M33,3:15:45
F31,3:15:46
F24,3:15:46
M34,3:15:47
M47,3:15:49
M43,3:15:50
F21,3:15:51
M25,3:15:53
M39,3:15:56
M36,3:15:56
M29,3:15:57
M32,3:15:57
M40,3:15:58
M36,3:15:58
M31,3:15:59
M38,3:16:00
M35,3:16:01
M42,3:16:01
M43,3:16:02
M39,3:16:02
M33,3:16:03
M29,3:16:06
M41,3:16:06
M35,3:16:07
M33,3:16:07
M34,3:16:07
M35,3:16:09
M32,3:16:09
M38,3:16:10
M33,3:16:15
M24,3:16:16
M37,3:16:17
M38,3:16:18
M42,3:16:18
M16,3:16:19
M42,3:16:23
M47,3:16:24
M25,3:16:24
M31,3:16:25
M28,3:16:25
M52,3:16:26
M59,3:16:27
M43,3:16:27
M26,3:16:28
M44,3:16:32
M47,3:16:34
M36,3:16:34
M34,3:16:36
M29,3:16:36
M35,3:16:37
M25,3:16:40
F43,3:16:40
M37,3:16:41
M26,3:16:42
M25,3:16:42
M55,3:16:43
M29,3:16:43
F31,3:16:44
M40,3:16:45
M26,3:16:46
M29,3:16:47
M28,3:16:48
M38,3:16:49
M55,3:16:49
M37,3:16:50
M45,3:16:51
M37,3:16:51
M31,3:16:51
M31,3:16:53
M34,3:16:55
M28,3:16:56
M43,3:16:57
M41,3:17:01
M33,3:17:01
M37,3:17:01
M37,3:17:02
M36,3:17:02
M34,3:17:02
M36,3:17:03
M31,3:17:05
M29,3:17:10
M35,3:17:10
M38,3:17:11
M38,3:17:12
M19,3:17:12
M38,3:17:13
M32,3:17:14
M31,3:17:14
M48,3:17:21
M30,3:17:22
M41,3:17:23
M38,3:17:23
M39,3:17:24
M33,3:17:24
M33,3:17:24
M53,3:17:25
F22,3:17:26
M39,3:17:27
M37,3:17:27
M42,3:17:28
M36,3:17:28
M38,3:17:29
M39,3:17:31
M40,3:17:32
M47,3:17:35
M27,3:17:35
F30,3:17:37
M36,3:17:38
M38,3:17:38
M25,3:17:40
M29,3:17:40
M30,3:17:42
M30,3:17:42
M31,3:17:42
M33,3:17:43
M37,3:17:43
M41,3:17:44
M40,3:17:45
M38,3:17:45
M31,3:17:46
M43,3:17:46
M27,3:17:50
F29,3:17:50
M43,3:17:53
M24,3:17:55
M35,3:17:55
M35,3:17:55
M24,3:17:56
M27,3:17:57
M31,3:17:58
M25,3:17:58
M28,3:17:59
F30,3:18:00
M23,3:18:00
M34,3:18:04
M38,3:18:04
M24,3:18:06
F23,3:18:16
M28,3:18:17
M26,3:18:18
M50,3:18:19
M32,3:18:19
M38,3:18:20
M54,3:18:20
M46,3:18:20
M40,3:18:20
F32,3:18:21
M38,3:18:23
M24,3:18:26
M46,3:18:26
M34,3:18:26
M36,3:18:27
M47,3:18:28
M23,3:18:29
M38,3:18:34
M44,3:18:34
M29,3:18:35
M32,3:18:37
M41,3:18:37
M28,3:18:39
M50,3:18:39
M30,3:18:40
M34,3:18:40
M40,3:18:41
M40,3:18:42
M33,3:18:43
M34,3:18:45
M32,3:18:47
F42,3:18:47
M33,3:18:49
M36,3:18:49
M31,3:18:52
M44,3:18:56
M38,3:18:57
M26,3:18:59
M37,3:18:59
M32,3:19:00
M43,3:19:01
M49,3:19:01
M37,3:19:04
M37,3:19:04
M42,3:19:04
M49,3:19:05
M32,3:19:06
M54,3:19:06
F25,3:19:06
M27,3:19:06
M26,3:19:07
M33,3:19:07
M35,3:19:09
F36,3:19:10
M40,3:19:10
M39,3:19:11
M36,3:19:12
M55,3:19:12
M28,3:19:13
M39,3:19:14
M33,3:19:14
M33,3:19:15
M30,3:19:18
M38,3:19:21
M23,3:19:21
M40,3:19:24
M40,3:19:25
M28,3:19:27
M34,3:19:27
M31,3:19:27
M32,3:19:27
F30,3:19:27
M46,3:19:28
M46,3:19:29
M34,3:19:30
F47,3:19:33
M44,3:19:33
